"取引日","出金金額（円）","入金金額（円）","海外出金金額","通貨","変換レート（円）","利用国","取引内容","取引先","取引方法","支払い区分","利用者","取引番号"
"2026/06/02","6800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-001"
"2026/06/04","7600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-002"
"2026/06/22","3980","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-011"
"2026/06/24","3600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-012"
"2026/06/26","5200","","","","","日本","支払い","イトーヨーカドー","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-013"
"2026/06/28","1460","","","","","日本","支払い","セブンイレブン","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-014"
"2026/06/02","1200","","","","","日本","支払い","大戸屋","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-015"
"2026/06/04","4200","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-016"
"2026/06/06","5600","","","","","日本","支払い","スポーツデポ","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-017"
"2026/06/08","19800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-018"
"2026/06/10","1200","","","","","日本","支払い","マツモトキヨシ","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-019"
"2026/06/12","5200","","","","","日本","支払い","Amazon","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-020"
"2026/06/14","6800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-021"
"2026/06/16","7600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_30s_male_09","PP-DUMMY-30M09-022"
"2026/06/05","7600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-001"
"2026/06/23","3980","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-010"
"2026/06/25","3600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-011"
"2026/06/27","5200","","","","","日本","支払い","イトーヨーカドー","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-012"
"2026/06/01","1460","","","","","日本","支払い","セブンイレブン","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-013"
"2026/06/03","1200","","","","","日本","支払い","大戸屋","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-014"
"2026/06/05","4200","","","","","日本","支払い","ニトリ","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-015"
"2026/06/07","5600","","","","","日本","支払い","スポーツデポ","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-016"
"2026/06/09","19800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-017"
"2026/06/11","1200","","","","","日本","支払い","マツモトキヨシ","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-018"
"2026/06/13","5200","","","","","日本","支払い","Amazon","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-019"
"2026/06/15","6800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-020"
"2026/06/17","7600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_30s_male_10","PP-DUMMY-30M10-021"
"2026/06/06","6400","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-001"
"2026/06/08","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-002"
"2026/06/10","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-003"
"2026/06/12","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-004"
"2026/06/14","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-005"
"2026/06/16","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-006"
"2026/06/18","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-007"
"2026/06/20","4500","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-008"
"2026/06/22","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-009"
"2026/06/24","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-010"
"2026/06/14","1200","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-019"
"2026/06/16","3200","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-020"
"2026/06/18","6400","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-021"
"2026/06/20","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-022"
"2026/06/22","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_01","PP-DUMMY-30F01-023"
"2026/06/09","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-001"
"2026/06/11","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-002"
"2026/06/13","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-003"
"2026/06/15","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-004"
"2026/06/17","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-005"
"2026/06/19","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-006"
"2026/06/21","4500","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-007"
"2026/06/23","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-008"
"2026/06/25","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-009"
"2026/06/15","1200","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-018"
"2026/06/17","3200","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-019"
"2026/06/19","6400","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-020"
"2026/06/21","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-021"
"2026/06/23","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-022"
"2026/06/25","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-023"
"2026/06/27","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-024"
"2026/06/01","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-025"
"2026/06/03","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-026"
"2026/06/05","9200","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-027"
"2026/06/07","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-028"
"2026/06/09","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_02","PP-DUMMY-30F02-029"
"2026/06/12","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-001"
"2026/06/14","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-002"
"2026/06/16","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-003"
"2026/06/18","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-004"
"2026/06/20","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-005"
"2026/06/22","4500","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-006"
"2026/06/24","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-007"
"2026/06/26","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-008"
"2026/06/16","1200","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-017"
"2026/06/18","3200","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-018"
"2026/06/20","6400","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-019"
"2026/06/22","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-020"
"2026/06/24","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-021"
"2026/06/26","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_03","PP-DUMMY-30F03-022"
"2026/06/15","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-001"
"2026/06/17","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-002"
"2026/06/19","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-003"
"2026/06/21","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-004"
"2026/06/23","4500","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-005"
"2026/06/25","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-006"
"2026/06/27","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-007"
"2026/06/17","1200","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-016"
"2026/06/19","3200","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-017"
"2026/06/21","6400","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-018"
"2026/06/23","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-019"
"2026/06/25","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-020"
"2026/06/27","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-021"
"2026/06/01","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-022"
"2026/06/03","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-023"
"2026/06/05","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-024"
"2026/06/07","9200","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-025"
"2026/06/09","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-026"
"2026/06/11","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_04","PP-DUMMY-30F04-027"
"2026/06/18","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-001"
"2026/06/20","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-002"
"2026/06/22","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-003"
"2026/06/24","4500","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-004"
"2026/06/26","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-005"
"2026/06/28","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-006"
"2026/06/18","1200","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-015"
"2026/06/20","3200","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-016"
"2026/06/22","6400","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-017"
"2026/06/24","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-018"
"2026/06/26","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-019"
"2026/06/28","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-020"
"2026/06/02","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_05","PP-DUMMY-30F05-021"
"2026/06/21","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-001"
"2026/06/23","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-002"
"2026/06/25","4500","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-003"
"2026/06/27","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-004"
"2026/06/01","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-005"
"2026/06/19","1200","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-014"
"2026/06/21","3200","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-015"
"2026/06/23","6400","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-016"
"2026/06/25","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-017"
"2026/06/27","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-018"
"2026/06/01","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-019"
"2026/06/03","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-020"
"2026/06/05","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-021"
"2026/06/07","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-022"
"2026/06/09","9200","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-023"
"2026/06/11","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-024"
"2026/06/13","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_06","PP-DUMMY-30F06-025"
"2026/06/24","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-001"
"2026/06/26","4500","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-002"
"2026/06/28","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-003"
"2026/06/02","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-004"
"2026/06/20","1200","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-013"
"2026/06/22","3200","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-014"
"2026/06/24","6400","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-015"
"2026/06/26","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-016"
"2026/06/28","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-017"
"2026/06/02","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-018"
"2026/06/04","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-019"
"2026/06/06","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_07","PP-DUMMY-30F07-020"
"2026/06/27","4500","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-001"
"2026/06/01","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-002"
"2026/06/03","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-003"
"2026/06/21","1200","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-012"
"2026/06/23","3200","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-013"
"2026/06/25","6400","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-014"
"2026/06/27","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-015"
"2026/06/01","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-016"
"2026/06/03","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-017"
"2026/06/05","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-018"
"2026/06/07","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-019"
"2026/06/09","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-020"
"2026/06/11","9200","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-021"
"2026/06/13","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-022"
"2026/06/15","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_08","PP-DUMMY-30F08-023"
"2026/06/02","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_09","PP-DUMMY-30F09-001"
"2026/06/04","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_09","PP-DUMMY-30F09-002"
"2026/06/22","1200","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_09","PP-DUMMY-30F09-011"
"2026/06/24","3200","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_09","PP-DUMMY-30F09-012"
"2026/06/26","6400","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_30s_female_09","PP-DUMMY-30F09-013"
"2026/06/28","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_09","PP-DUMMY-30F09-014"
"2026/06/02","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_09","PP-DUMMY-30F09-015"
"2026/06/04","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_09","PP-DUMMY-30F09-016"
"2026/06/06","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_09","PP-DUMMY-30F09-017"
"2026/06/08","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_09","PP-DUMMY-30F09-018"
"2026/06/10","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_09","PP-DUMMY-30F09-019"
"2026/06/05","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-001"
"2026/06/23","1200","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-010"
"2026/06/25","3200","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-011"
"2026/06/27","6400","","","","","日本","支払い","イオン","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-012"
"2026/06/01","1680","","","","","日本","支払い","スターバックス","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-013"
"2026/06/03","1980","","","","","日本","支払い","西松屋","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-014"
"2026/06/05","2400","","","","","日本","支払い","ツルハドラッグ","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-015"
"2026/06/07","7600","","","","","日本","支払い","アカチャンホンポ","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-016"
"2026/06/09","9800","","","","","日本","支払い","ユニクロ","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-017"
"2026/06/11","1600","","","","","日本","支払い","無印良品","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-018"
"2026/06/13","9200","","","","","日本","支払い","美容室サンプル","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-019"
"2026/06/15","2600","","","","","日本","支払い","丸善","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-020"
"2026/06/17","6800","","","","","日本","支払い","サイゼリヤ","PayPay残高","通常","dummy_30s_female_10","PP-DUMMY-30F10-021"
"2026/06/06","8200","","","","","日本","支払い","ライフ","PayPay残高","通常","dummy_40s_male_01","PP-DUMMY-40M01-001"
"2026/06/08","8600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_40s_male_01","PP-DUMMY-40M01-002"
"2026/06/10","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_01","PP-DUMMY-40M01-003"
"2026/06/12","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_01","PP-DUMMY-40M01-004"
"2026/06/14","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_01","PP-DUMMY-40M01-005"
"2026/06/16","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_01","PP-DUMMY-40M01-006"
"2026/06/18","6800","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_01","PP-DUMMY-40M01-007"
"2026/06/20","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_01","PP-DUMMY-40M01-008"
"2026/06/22","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_01","PP-DUMMY-40M01-009"
"2026/06/24","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_01","PP-DUMMY-40M01-010"
"2026/06/09","8600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-001"
"2026/06/11","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-002"
"2026/06/13","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-003"
"2026/06/15","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-004"
"2026/06/17","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-005"
"2026/06/19","6800","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-006"
"2026/06/21","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-007"
"2026/06/23","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-008"
"2026/06/25","4200","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-009"
"2026/06/15","2600","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-018"
"2026/06/17","1500","","","","","日本","支払い","JR東日本","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-019"
"2026/06/19","8200","","","","","日本","支払い","ライフ","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-020"
"2026/06/21","8600","","","","","日本","支払い","ENEOS","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-021"
"2026/06/23","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-022"
"2026/06/25","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-023"
"2026/06/27","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-024"
"2026/06/01","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_02","PP-DUMMY-40M02-025"
"2026/06/12","1300","","","","","日本","支払い","丸亀製麺","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-001"
"2026/06/14","7800","","","","","日本","支払い","ABCマート","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-002"
"2026/06/16","14800","","","","","日本","支払い","ヨドバシカメラ","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-003"
"2026/06/18","5200","","","","","日本","支払い","ウエルシア","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-004"
"2026/06/20","6800","","","","","日本","支払い","紀伊國屋書店","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-005"
"2026/06/22","5200","","","","","日本","支払い","コーナン","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-006"
"2026/06/24","6200","","","","","日本","支払い","ガスト","PayPay残高","通常","dummy_40s_male_03","PP-DUMMY-40M03-007"
